0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
-4.830622980476447,-8.347561243956227,0.2221041434590499,0.8178918025554675,-12.121479177962609,MINI,Cooper,Cooper,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Blue,Unknown,Yes,Dubai,Dealer,120000
-4.814023398053971,-7.8019217991058465,51.067094864058966,0.7792199052423078,9.405232361813876,Ford,Ecosport,Trend,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,White,Beige,Does not apply,Abu Dhabi,Owner,23500
-5.107968949324236,-8.324609336010775,0.4503062869150678,0.9758857204402981,-5.3768957353869995,Suzuki,Jimny,GLX AT,Wagon,Petrol,Automatic Transmission,,100 - 199 HP,White,Unknown,No,Dubai,Dealer,109000
-5.096936875443464,-7.607357243146617,0.00023886261339004696,5.590951052535174,,Mercedes-Benz,C-Class,C63 AMG,Coupe,Petrol,Automatic Transmission,,400 - 499 HP,White,Unknown,No,Dubai,Owner,99000
-5.070295134549109,-7.951951204065187,0.0004898932084720223,,18.480750524927615,Mercedes-Benz,SLS,Roadster,Soft Top Convertible,Petrol,Automatic Transmission,,500 - 599 HP,Grey,Unknown,Yes,Dubai,Dealer,499000
-4.743851674806479,-8.100814495029338,2.96496473512451,5.254318469244318,-14.360415728594287,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Black,Yes,Dubai,Owner,565000
-4.793709285444337,-7.862734979774861,2.9809667125095682,1.070513108681603,12.364294065477807,BMW,3-Series,320i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Brown,Black,No,Dubai,Owner,32000
-4.681171050991794,-8.15801600467353,624.8226477898916,1.5637276507393545,-18.371663015422556,Toyota,Fortuner,EXR,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Brown,Yes,Dubai,Dealer,118000
-4.756541774830495,-7.890200676744308,0.7036555887390563,0.9863992692291021,1.4961550973601774,Land Rover,Discovery,Other,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Black,No,Dubai,Dealer,59500
-4.8791682633284905,-7.227742520186008,22.665856829521164,0.6873803681919004,20.85953954987155,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Grey,Black,No,Sharjah,Owner,19900
-4.740065149428032,,29.228661413450087,1.773709801633904,,Jeep,Grand Cherokee,Limited,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Gold,Black,Yes,Dubai,Owner,49500
,-8.116436122470525,79.97240651158366,0.20646719131681016,-7.119481576607204,Mercedes-Benz,EQC,Other,SUV,Electric,Automatic Transmission,Unknown,400 - 499 HP,Black,White,Yes,Dubai,Dealership/Certified Pre-Owned,359900
-4.762829417334666,-8.055868355177251,0.4648731108958727,5.787398937971915,-8.411938996530566,Chevrolet,Silverado,2500 HD,Pick Up Truck,Diesel,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Black,Yes,Dubai,Dealer,249000
-4.836933006694333,-7.480048655198305,6.5607808211291845,1.013653918408543,5.823058581525634,Toyota,Camry,S,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Beige,Does not apply,Abu Dhabi,Owner,33000
-4.745013129652979,-7.926571031367912,0.4302816455480655,3.487136542983733,13.113198481730045,Land Rover,Range Rover,HSE Royal,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Brown,Beige,Yes,Dubai,Owner,67000
-4.757170002057589,-7.720434085178688,11.835260057221772,3.2824888484217087,14.482140263912381,Jeep,Grand Cherokee,Overland,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Black,Beige,No,Dubai,Owner,58000
-4.743531241399195,-8.166624053997534,129.74467402815276,1.0323180883494973,-1.0695349953424864,Renault,Koleos,LE,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Black,Does not apply,Dubai,Dealer,56000
-4.911402667842429,-7.603307081918171,0.0041903445617269015,6.295560897317336,39.779443746841714,Chevrolet,SSR,Standard,Hard Top Convertible,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Silver,Black,Does not apply,Dubai,Owner,94000
-4.562986926441597,-7.907587843828782,76.39567621052501,5.930242430752142,-1.6225300074497486,Cadillac,Escalade,Other,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Beige,No,Dubai,Dealer,106900
-4.82248775845994,-7.830372912957579,,0.721318742036342,-10.008767958929901,Mazda,CX-5,MID,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,68000
-4.859468664080139,-8.400210460226038,0.010092254938620421,,-14.639538176001324,Jeep,Wrangler,Sahara,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Silver,Black,Yes,Dubai,Owner,183000
,-7.8218250624988865,1140.7918816532795,,,Land Rover,Range Rover Sport,Supercharged,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Black,No,Dubai,Dealer,90000
-4.824309435321118,-8.22597716966062,18.950604576860215,0.8813244989369039,-1.6328372696024964,Mercedes-Benz,A-Class,A 250,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Black,No,Dubai,Owner,99500
-4.8267185607350465,-7.459864562920535,59.19575070698773,4.436669647198091,-10.491551575258615,BMW,X5,Xdrive50i,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,700 - 799 HP,Black,Brown,Yes,Sharjah,Dealer,152000
-4.791959221831574,-8.351738956243816,4.85475039852019,0.930599234306183,-10.033688508821871,Volkswagen,Golf R,R,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,White,Black,Yes,Dubai,Dealer,229000
-4.72121195929159,-7.635997540210241,0.44767929751047814,3.149271426632518,14.043781467520304,BMW,X6,Xdrive35i,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Brown,Beige,Does not apply,Dubai,Dealer,37000
-5.087459488088195,-7.64921517246424,,1.520475634055845,15.63422741960822,Ford,Focus,Titanium,Sedan,Petrol,Automatic Transmission,,Unknown,Black,Black,Yes,Dubai,Owner,18000
-4.798273476652856,-7.869092754686126,0.6157352547592911,1.3885936636349967,-7.412852123468091,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,No,Dubai,Dealer,69999
-4.819444223253797,-7.894987270332187,0.00039495959642822653,1.3721600128839462,-7.94650532437783,BMW,4-Series,430i,Hard Top Convertible,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Unknown,No,Dubai,Dealer,133000
-4.805583484863147,-7.94767548217718,0.0004269889329592903,1.1095369135856907,-7.608478509073145,BMW,2-Series,220i,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,Unknown,No,Dubai,Dealer,73900
-4.607454022603264,-8.154630814771853,8.15933641871773,2.2330038527768266,-12.281533790854219,Hyundai,Staria,Other,Van,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Beige,Yes,Dubai,Owner,169500
-4.8864060122200055,-8.0629245086811,5.752184364713398,19.254138412578687,-6.83218350323044,Rolls-Royce,Cullinan,Standard,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Black,Unknown,Yes,Dubai,Dealer,1849
-4.79312381016685,-8.294729955927638,,3.7474529347249983,-12.71384341587494,Aston Martin,DB11,V8 Coupe,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Tan,Yes,Dubai,Dealership/Certified Pre-Owned,745000
-4.7708434296945805,-8.29403869672933,3.3515234366434092,1.4887358986198813,-11.256486533801858,Peugeot,508,Allure,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,99999
-4.863384074111974,-7.317928118948341,0.005089433966386061,4.71718386844456,20.208871845467637,Ford,Mustang,GT,Coupe,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Blue,Black,No,Dubai,Owner,17000
-4.8111300095195,-8.071395264419463,4.537696816217857,1.4447146725541578,-0.27616879677227657,Land Rover,Range Rover Velar,R-Dynamic,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Gold,White,Yes,Dubai,Dealer,169000
-4.806436356153451,-7.889471717050458,1.6607574935089726,1.550557603136534,0.774157141397809,Hyundai,Sonata,SE,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Beige,No,Ajman,Owner,23000
-4.730437138354696,-8.364429828818968,1.9966125480680461,1.6346902478622884,-8.87983417965583,Lexus,RX-Series,Full Option,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Black,Yes,Dubai,Dealer,159000
-4.773554976577491,-8.057317371503961,0.00017339761862328573,2.5884748264419457,,BMW,8-Series,840i,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Brown,Yes,Dubai,Dealer,312900
-4.623242293723732,-7.676527660418911,60.109159649040656,2.847167981723996,15.245046860940018,Lincoln,Navigator,Standard,SUV,Petrol,Automatic Transmission,,,Red,Beige,No,Dubai,Dealer,56000
-4.794269113124861,-7.8407903974677176,690.9990655854597,1.6356068780832964,4.886957977736332,Infiniti,QX50,Standard,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Brown,No,Dubai,Dealer,39500
-4.79074236654833,-8.335573360809235,2.300335744118865,6.894625020574121,-22.048760470867364,Lamborghini,Urus,Other,SUV,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Black,Green,Yes,Dubai,Dealership/Certified Pre-Owned,1490
-4.754512374437099,-8.09524138447439,17.146430016496243,1.426512203806535,-10.95960857317538,Mercedes-Benz,C-Class,C300 Sport,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Black,Brown,Yes,Dubai,Dealer,219000
-4.825509413803717,,9.152201182652586,2.3804953282677093,-23.39048253496304,Mercedes-Benz,GLC,GLC 200,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Tan,Yes,Dubai,Dealer,289000
-4.7612620535705314,-7.862324293716798,810.1636262798821,0.15932312241544921,1.6998168234801874,Renault,Symbol,Standard,Sedan,Petrol,Automatic Transmission,Unknown,Unknown,Grey,Beige,No,Dubai,Owner,18000
-4.850236852076234,-8.30819145640162,0.0009835153278985064,7.2970304680136975,-1.8471721931738274,Mercedes-Benz,S-Class,S 500,Coupe,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Unknown,Yes,Sharjah,Dealer,280000
-4.730707714998286,-7.695633698040547,9.18522351259694,1.1683550142412615,4.999117414476347,Toyota,Corolla,SE+,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,No,Dubai,Owner,32500
-4.842211072044032,-7.961552912811959,989.845531647334,2.0379023055602863,-4.098310065786228,BMW,X5,Xdrive 40i,SUV,Petrol,Automatic Transmission,,,Blue,Brown,Yes,Abu Dhabi,Dealer,269000
-4.831941189709159,-8.23823862125809,28.047636305185765,1.8971027984331688,-18.96633089603411,Renault,Duster,Other,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Orange,Beige,Yes,Dubai,Dealer,55000
-4.890031859773088,-8.405172000807065,0.0008542698496158309,2.25153775938782,-13.503853328250873,Porsche,Cayman,GT4,Coupe,Petrol,Automatic Transmission,0 - 499 cc,400 - 499 HP,Blue,Black,Yes,Dubai,Dealer,525000
-4.575273013615298,-8.186911602641425,57.65238134937783,1.7250290681022562,-12.959657692205205,Hyundai,Palisade,3.8 V6 4WD,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,149990
-4.79311715263227,-8.111003223503586,0.00272653967720061,0.7505982942018475,-5.047497022505391,Ford,Mustang,Ecoboost,Sports Car,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Silver,Black,No,Dubai,Owner,68000
-4.78944529613438,-7.5149006604217155,1.0487318211460301,,-0.5357454847245813,Nissan,Altima,SV,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,23500
-4.748028055069699,-6.9105895509660575,37.1883405252375,2.1238602832463975,15.382863260743829,Jeep,Grand Cherokee,Limited,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Black,No,Dubai,Owner,25000
-4.748517757926994,-7.532161219873669,164.50134839691268,2.3197977560114467,12.940041372040145,Land Rover,Range Rover Sport,HSE S,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Black,No,Abu Dhabi,Dealer,66900
-4.739669980832934,-7.456774934198849,2.5252877938881375,1.706928554184421,21.77452986135269,Mercedes-Benz,GLK-Class,GLK 350 4matic,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Grey,Black,Does not apply,Dubai,Owner,37000
-4.839968206146549,-8.357995078783388,0.0003351143469507398,2.4704626978092583,-15.90529655985505,BMW,M2,M2,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,White,Tan,Yes,Dubai,Owner,407000
-4.799765543722149,-7.60489995952059,6.34880346469989,0.9463638360499709,6.814108421290326,Nissan,Sunny,S,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Beige,Does not apply,Dubai,Dealer,22500
-4.6466866039835875,-7.799002857991209,167.04546307492157,1.5197024595588533,18.447473082436364,Land Rover,Range Rover Sport,Supercharged,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,White,Brown,Does not apply,Dubai,Owner,82000
-4.673826608744913,-7.478965382362688,314.016850731723,3.4516540857778644,7.452625124211048,Ford,Explorer,Other,SUV,Petrol,Automatic Transmission,,,Grey,Unknown,No,Dubai,Dealer,44500
-4.7517329940875905,-7.991868844769524,1.0582371650965579,,-10.244333289318856,MG,GT,Turbo,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Abu Dhabi,Dealer,56500
-4.8144951521425385,-8.081522377615707,238.05993792765153,1.10887699828834,-1.992276365658714,Jaguar,F-Pace,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,Yes,Abu Dhabi,Dealer,196900
-4.771416471561322,-8.052002733058396,436.67325715208756,1.934705366578491,-2.6639342593456905,Infiniti,QX70,Luxury,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Silver,Beige,No,Dubai,Dealer,94990
-4.654201705617628,-8.28905364421337,822.546781148794,3.034592737975922,-7.72301381108804,Nissan,Patrol,Safari,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,215000
-4.675430403853019,-7.7956760387030295,841.1885219127125,1.893771654035523,-1.4738805794481373,Audi,Q7,Standard,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Beige,No,Dubai,Dealer,85900
-4.786852120457226,-7.962824415419317,0.8445793589724785,1.1055559006305713,-1.0613299021616678,MG,MG5,Other,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,White,Black,No,Dubai,Owner,32000
-4.716017704617207,-7.960782239730852,0.0003599392494217927,5.861510009295114,15.241529510051741,Rolls-Royce,Ghost,Standard,Coupe,Petrol,Automatic Transmission,Unknown,Unknown,Grey,Beige,Does not apply,Dubai,Dealer,339000
-4.6742310589873135,-7.9366946926988735,2.3706851608463384,1.9203227469953688,-18.527616959770704,Toyota,Land Cruiser,GXR TOP,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Beige,Yes,Sharjah,Owner,259000
-4.701894302460745,-8.259329919969822,320.42188443828786,1.0829280762453093,-15.916398118882498,GAC,GS8,GL,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,Yes,Dubai,Dealership/Certified Pre-Owned,139900
-4.9297096643650065,-8.13002509987488,0.0020419079804704834,3.5468606330217076,-16.12335078707659,Ferrari,488,Other,Hard Top Convertible,Petrol,Automatic Transmission,3500 - 3999 cc,700 - 799 HP,Yellow,Unknown,No,Dubai,Dealer,2450
-4.622659361837233,-7.9588608029697125,26.248388037713184,7.208748151420372,-2.7175697126418044,Toyota,Land Cruiser,VXR TOP LTH,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Brown,No,Abu Dhabi,Owner,245000
-4.862888380397432,-8.313634449165821,0.00016637113697875368,2.1377990010070893,-21.99539934079018,BMW,4-Series,440i,Soft Top Convertible,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Green,Brown,Yes,Abu Dhabi,Owner,330000
-4.574825034807039,-8.395969553483212,,2.0830090822597502,-23.473813417543756,Kia,Carnival,Grand Carnival,Van,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Unknown,Does not apply,Dubai,Dealer,179000
-4.783258187622756,-7.849222313001319,49.68850073914572,3.2982504488083655,13.779356508475736,Volkswagen,Touareg,SEL,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Silver,Black,No,Dubai,Owner,34500
-4.769556649167051,-8.22829374271874,2.175598199980762,,-4.6494278536013995,Toyota,Corolla,SE,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Silver,Beige,Yes,Sharjah,Dealer,42000
-4.830552223343714,-7.906565225085821,1067.7486996436596,1.4685455566723238,-5.340736270544223,BMW,X5,Xdrive 40i,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Brown,No,Dubai,Dealer,210000
-4.742856907924959,-8.307292697673446,0.7790827886363118,1.8409835023326813,-4.890524524457505,BMW,7-Series,740i,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Black,Yes,Ajman,Dealer,159500
-4.740193796364779,,,1.640681473202317,-2.4815125922946932,Land Rover,Defender,90 HSE,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Black,Black,Yes,Dubai,Owner,339000
-4.789347364991549,-7.597888828368068,206.25449420477682,2.2309397381469758,15.229798682789301,Volkswagen,Touareg,SE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Tan,Unknown,No,Dubai,Owner,30000
-4.7405770855097025,-7.735533279416921,2.346796225352488,1.5894754322939102,25.583150960637795,Lexus,LS-Series,Full Option (long),Sports Car,Petrol,Automatic Transmission,Unknown,500 - 599 HP,White,Green,No,Dubai,Owner,30000
-4.725274013072877,-8.208123576001203,,0.8094186486152535,,BMW,3-Series,318i,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Black,Beige,No,Dubai,Dealer,79900
-4.7993653535480565,-7.984145805766722,6.064621445448558,0.9614783163915113,-1.3466798226197958,Mercedes-Benz,A-Class,A 250,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,Does not apply,Dubai,Owner,109000
-4.752174265414084,-8.330940537558194,1.9243125548824767,1.8557219552399866,-14.934264783267636,Hongqi,H9,Other,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Gold,Tan,Yes,Dubai,Owner,210000
-4.868150410679697,-8.243910690527075,0.0034885345704067225,,-4.637675933856355,Dodge,Challenger,SRT8 392 Scat Pack Shaker,Coupe,Petrol,Manual Transmission,4000+ cc,600 - 699 HP,Yellow,Tan,Yes,Dubai,Dealer,189000
-4.702566297296823,-8.148031459007628,6.091503090162195,1.8826769170466324,3.9901857892491464,Ford,Explorer,XLT,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Beige,No,Abu Dhabi,Owner,92000
-4.7671259781987,-8.05917526011415,1.6895189703977505,0.6093626751042155,7.425737400361151,Mitsubishi,Mirage,GLX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,Unknown,White,Black,Yes,Sharjah,Dealer,16000
-4.802625522477931,-8.214308642572165,259.0698008737506,1.356795445413313,-6.352974427649987,Mercedes-Benz,A-Class,A 250,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,No,Sharjah,Dealer,84000
-4.783502193255059,-7.970966395568062,5.45311005481933,0.983968042805927,4.634713043016373,Honda,Accord,LX,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Beige,Yes,Dubai,Dealer,79000
-4.81530359010706,-7.751277853379307,,1.1548400788601323,-3.5856961527366287,Mercedes-Benz,A-Class,AMG A 35,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,White,Unknown,No,Dubai,Owner,135000
-4.601827185743361,-8.209203984930937,10.497649287317575,6.024887039008685,-9.94688091321563,GMC,Yukon,SLE,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Black,Yes,Dubai,Dealer,169000
-4.784803869685085,-8.097905038892456,1.2976802573339374,,,Rolls-Royce,Cullinan,Black Badge,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Black,Unknown,Yes,Dubai,Dealer,2150
-4.814073855468452,,1.762568008590765,1.119924151069922,-8.021036793427902,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Unknown,Yes,Sharjah,Dealer,199000
-4.766743976266877,-8.084604687786735,51.889306565180966,3.1785709936285094,-6.9392324758332355,Land Rover,Range Rover Sport,HST,SUV,Diesel,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Black,Yes,Sharjah,Dealer,215000
-4.807117074910174,-8.264019959373744,0.0019305821064591806,3.64390138035587,10.392036199319307,Bentley,Continental,GTC,Soft Top Convertible,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,309000
-4.735721231240073,-7.889365166319192,0.0005609111749916482,0.7786233015342432,1.5288491066106074,Mercedes-Benz,E-Class Coupe,E 200 Coupe,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Tan,Yes,Dubai,Dealer,175000
-4.938173258797207,-8.271409489473943,0.0023708557999206933,2.030879536375748,-15.744008121508461,Ferrari,296 GTS,Other,Hard Top Convertible,Petrol,Automatic Transmission,,800 - 899 HP,Black,Black,Yes,Dubai,Dealer,1850
